CompanyCode,DocumentNumber,Transaction_ID,PostingDate,DocumentType,GLAccount,VendorID,CostCenter,Department,Amount,Currency,Description,Status,ConversionRate_USD,Amount_USD,Outlier_Detected
PH01,5100036471,TXN136471B,28-02-2023,SA,400200,VND_SALES_D,CC_PRC_413,Sales,197277.39,GBP,Invoice 7138 - ClinicPlus services,Posted,1.25,246596.73750000002,TRUE
PH01,5100040366,TR140366X,25-05-2021,AB,420500,VND_SALES_D,CC_PRC_849,Sales,197151.78,GBP,NO_DESCRIPTION,Posted,1.25,246439.725,TRUE
US02,5100015020,JV115020X,30-05-2023,RV,150300,VND_PROC_A,CC_PRC_947,Procurement,246422.02,USD,CapEx - Vehicle ref 63791,Posted,1,246422.02,TRUE
US02,5100057800,JV157800A,29-06-2020,AB,420500,VND_SALES_B,CC_SAL_705,Sales,246416.08,USD,Invoice 3262 - Metro Health services,Posted,1,246416.08,TRUE
US02,5100036393,TXN136393X,29-11-2022,SA,400200,VND_GEN_5,CC_IT_600,Finance,246367.59,USD,Invoice 8214 - Wellness Co services,Posted,1,246367.59,TRUE
IN03,5100052082,PJ152082X,28-03-2019,AB,150300,VND_GEN_3,CC_OPS_665,IT,19666282.6,INR,CapEx - MRI equipment ref 7042,Posted,0.0125,245828.53250000003,TRUE
US02,5100050745,PJ150745,28-01-2021,SA,410000,VND_SALES_A,CC_IT_564,Sales,245520.9,USD,Invoice 1160 - City Labs services,Pending,1,245520.9,TRUE
PH01,5100048787,JV148787A,29-03-2022,KR,400200,VND_SALES_A,CC_PRC_912,Sales,222701.43,EUR,Invoice 7208 - ClinicPlus services,Reversed,1.1,244971.573,TRUE
PH01,5100041863,JV141863B,28-03-2022,KR,420500,VND_SALES_D,CC_PRC_641,Sales,195284.16,GBP,Invoice 4869 - Wellness Co services,Posted,1.25,244105.2,TRUE
US02,5100058821,JV158821X,12-10-2023,KA,200100,VND_GEN_5,CC_PRC_626,Finance,243290.59,USD,Accrual posting - month end ref 9173,Posted,1,243290.59,TRUE
US02,5100062084,PM162084B,19-05-2023,RV,400100,VND_GEN_2,CC_OPS_633,Finance,243169.52,USD,Invoice 8802 - City Labs services,Posted,1,243169.52,TRUE
US02,5100002101,PJ102101X,04-10-2019,KR,400200,VND_SALES_C,CC_IT_278,Sales,242970.72,USD,Invoice 3510 - City Labs services,Posted,1,242970.72,TRUE
PH01,5100061042,PJ161042,11-09-2023,KR,410000,VND_SALES_B,CC_SAL_733,Sales,193497.95,GBP,Invoice 9392 - City Labs services,Reversed,1.25,241872.4375,TRUE
PH01,5100031223,JV131223X,30-12-2019,AB,420500,VND_GEN_4,CC_PRC_493,Finance,219565.63,EUR,Invoice 1055 - HealthLine Partners services,Pending,1.1,241522.19300000003,TRUE
US02,5100051342,TR151342,18-09-2019,RV,150200,VND_GEN_4,CC_PRC_182,IT,241322.38,USD,CapEx - Lab gear ref 27126,Posted,1,241322.38,TRUE
PH01,5100000351,PJ100351,04-03-2021,KR,410000,VND_SALES_B,CC_IT_533,Sales,218619.54,EUR,Invoice 1459 - HealthLine Partners services,Posted,1.1,240481.49400000004,TRUE
US02,5100053266,PM153266A,28-12-2023,KR,400100,VND_SALES_A,CC_FIN_403,Sales,239882.65,USD,Invoice 7114 - Hospital Group A services,Posted,1,239882.65,TRUE
US02,5100008720,TXN108720,09-12-2022,SA,150100,VND_PROC_B,CC_IT_583,Procurement,239759.11,USD,CapEx - Lab gear ref 97678,Posted,1,239759.11,TRUE
IN03,5100055401,TR155401,28-03-2019,KA,410000,VND_SALES_B,CC_SAL_897,Sales,19151829.1,INR,Invoice 2594 - ClinicPlus services,Posted,0.0125,239397.86375000002,TRUE
PH01,5100012140,PJ112140,15-07-2019,KR,400100,VND_GEN_4,CC_FIN_814,Operations,216967.63,EUR,Invoice 9201 - Wellness Co services,Posted,1.1,238664.393,TRUE
US02,5100002747,PM102747X,22-03-2023,KR,420500,VND_GEN_3,CC_FIN_466,Operations,238436.77,USD,Invoice 7387 - City Labs services,Posted,1,238436.77,TRUE
US02,5100018601,PM118601X,08-03-2023,KR,410000,VND_SALES_B,CC_FIN_708,Sales,238178.89,USD,Invoice 8295 - Hospital Group A services,Posted,1,238178.89,TRUE
US02,5100063890,PJ163890A,27-08-2019,AB,420500,VND_SALES_A,CC_FIN_680,Sales,237605.58,USD,Invoice 1738 - ClinicPlus services,Posted,1,237605.58,TRUE
US02,5100005501,TXN105501X,25-08-2019,KR,400200,VND_SALES_D,CC_PRC_979,Sales,236558.72,USD,Invoice 5226 - HealthLine Partners services,Posted,1,236558.72,TRUE
SG04,5100031745,TXN131745A,17-06-2022,SA,420500,VND_SALES_A,CC_IT_373,Sales,319500.16,SGD,Invoice 2819 - City Labs services,Posted,0.74,236430.11839999998,TRUE
US02,5100034091,TXN134091X,05-05-2023,KR,400100,VND_SALES_B,CC_PRC_150,Sales,236341.3,USD, Invoice 4807 - ClinicPlus services,Posted,1,236341.3,TRUE
US02,5100009914,PM109914A,15-07-2019,KR,400100,VND_SALES_A,CC_IT_754,Sales,235874.48,USD,Invoice 3919 - Metro Health services,Posted,1,235874.48,TRUE
PH01,5100040335,PJ140335A,24-06-2020,SA,200200,VND_GEN_3,CC_IT_683,Finance,214039.05,EUR,Accrual posting - month end ref 2265,Posted,1.1,235442.95500000002,TRUE
PH01,5100068638,PJ168638A,05-02-2019,KA,150300,VND_GEN_1,CC_IT_649,Operations,187993.65,GBP,CapEx - Servers ref 89455,Posted,1.25,234992.0625,TRUE
PH01,5100003127,PJ103127B,30-04-2021,AB,410000,VND_SALES_B,CC_OPS_193,Sales,187937.23,GBP,Invoice 3191 - Metro Health services,Posted,1.25,234921.5375,TRUE
US02,5100017125,JV117125,11-09-2020,AB,410000,VND_SALES_D,CC_IT_289,Sales,234397.64,USD,Invoice 4827 - Hospital Group A services,Posted,1,234397.64,TRUE
US02,5100022444,JV122444B,24-12-2020,KR,400200,VND_SALES_C,CC_OPS_328,Sales,234190.71,USD,Invoice 9642 - Metro Health services,Posted,1,234190.71,TRUE
PH01,5100044135,JV144135,24-01-2020,SA,400200,VND_SALES_A,CC_OPS_588,Sales,211944.05,EUR,Invoice 1620 - HealthLine Partners services,Posted,1.1,233138.45500000002,TRUE
US02,5100012993,TR112993B,30-04-2021,KR,400200,VND_SALES_C,CC_FIN_549,Sales,233017.71,USD,Invoice 9635 - City Labs services,Posted,1,233017.71,TRUE
US02,5100015784,JV115784X,27-04-2019,AB,420500,VND_SALES_A,CC_IT_538,Sales,232827.61,USD,Invoice 7315 - Wellness Co services,Posted,1,232827.61,TRUE
US02,5100057704,JV157704A,03-02-2020,SA,400200,VND_SALES_B,CC_SAL_691,Sales,232806.31,USD,Invoice 5160 - Metro Health services,Posted,1,232806.31,TRUE
US02,5100005209,PM105209X,21-10-2019,KA,410000,VND_SALES_B,CC_FIN_671,Sales,232572.79,USD,Invoice 3732 - City Labs services,Posted,1,232572.79,TRUE
PH01,5100015376,JV115376X,28-06-2021,KR,420500,VND_SALES_C,CC_IT_467,Sales,185173.58,GBP,Invoice 5880 - Hospital Group A services,Posted,1.25,231466.97499999998,TRUE
IN03,5100060085,TR160085B,11-04-2022,KR,150100,VND_GEN_5,CC_SAL_284,IT,18449106.56,INR,CapEx - Servers ref 39291,Reversed,0.0125,230613.832,TRUE
PH01,5100021640,TXN121640B,17-10-2019,KR,200200,VND_GEN_1,CC_IT_496,Finance,184222.79,GBP,Accrual posting - month end ref 4694,Posted,1.25,230278.48750000002,TRUE
IN03,5100062831,JV162831A,30-11-2023,SA,400100,VND_SALES_D,CC_IT_441,Sales,18408770.17,INR,Invoice 8875 - City Labs services,Reversed,0.0125,230109.62712500003,TRUE
PH01,5100068772,TXN168772,09-08-2021,KR,410000,VND_SALES_A,CC_IT_649,Sales,184087.12,GBP,Invoice 5701 - Wellness Co services,Posted,1.25,230108.9,TRUE
US02,5100066791,TXN166791X,17-02-2022,KR,150200,VND_GEN_1,CC_IT_570,Operations,229803.22,USD,CapEx - Vehicle ref 35378,Pending,1,229803.22,TRUE
SG04,5100001436,PM101436,24-04-2023,KR,400200,VND_SALES_B,CC_SAL_578,Sales,308974.73,SGD,Invoice 8354 - Metro Health services,Posted,0.74,228641.3002,TRUE
PH01,5100063608,TR163608A,28-12-2020,SA,400100,VND_SALES_C,CC_OPS_446,Sales,182704.93,GBP,Invoice 3908 - City Labs services,Posted,1.25,228381.16249999998,TRUE
US02,5100038270,TR138270A,18-06-2020,KA,410000,VND_SALES_D,CC_SAL_213,Sales,228277.33,USD,Invoice 7051 - Wellness Co services,Posted,1,228277.33,TRUE
IN03,5100023926,TXN123926A,01-02-2019,SA,420500,VND_SALES_A,CC_PRC_405,Sales,18190163.97,INR,Invoice 8156 - ClinicPlus services,Posted,0.0125,227377.04962499999,TRUE
PH01,5100000562,PM100562,24-09-2021,AB,420500,VND_SALES_A,CC_PRC_723,Sales,205954.66,EUR,Invoice 4577 - Hospital Group A services,Posted,1.1,226550.12600000002,TRUE
PH01,5100003035,TXN103035X,10-01-2020,KR,420500,VND_SALES_A,CC_PRC_558,Sales,205925.94,EUR,Invoice 1133 - HealthLine Partners services,Pending,1.1,226518.534,TRUE
PH01,5100008324,TR108324A,09-09-2020,KR,420500,VND_SALES_C,CC_SAL_796,Sales,181126.83,GBP,Invoice 8319 - Wellness Co services,Reversed,1.25,226408.53749999998,TRUE
US02,5100020184,PJ120184B,30-12-2021,KR,400100,VND_SALES_C,CC_IT_831,Sales,226077.12,USD,Invoice 4779 - City Labs services,Posted,1,226077.12,TRUE
US02,5100015457,TR115457B,29-05-2020,RV,400200,VND_SALES_C,CC_IT_786,Sales,225846.14,USD,Invoice 6229 - Hospital Group A services,Posted,1,225846.14,TRUE
IN03,5100068174,JV168174B,24-03-2021,KR,400100,VND_SALES_A,CC_FIN_410,Sales,18054079.94,INR,Invoice 5490 - Metro Health services,Posted,0.0125,225675.99925000002,TRUE
IN03,5100060198,TXN160198B,07-09-2023,RV,420500,VND_SALES_D,CC_OPS_259,Sales,18042963.61,INR,Invoice 5568 - HealthLine Partners services,Posted,0.0125,225537.0451,TRUE
SG04,5100015821,TR115821B,11-04-2022,SA,420500,VND_SALES_A,CC_PRC_896,Sales,304721.54,SGD,Invoice 9718 - City Labs services,Posted,0.74,225493.93959999998,TRUE
IN03,5100034062,PJ134062B,31-07-2022,KR,410000,VND_SALES_A,CC_SAL_932,Sales,17991717.41,INR,Invoice 6811 - Wellness Co services,Posted,0.0125,224896.46762500002,TRUE
US02,5100036001,TXN136001X,26-12-2022,KA,400200,VND_SALES_A,CC_IT_924,Sales,224645.98,USD,Invoice 1479 - Metro Health services,Posted,1,224645.98,TRUE
PH01,5100033261,PM133261A,25-01-2019,KR,410000,VND_GEN_5,CC_PRC_451,Operations,204178.24,EUR,Invoice 6695 - Hospital Group A services,Pending,1.1,224596.064,TRUE
US02,5100039303,JV139303X,30-12-2022,SA,410000,VND_SALES_A,CC_FIN_267,Sales,224209.1,USD,Invoice 5451 - City Labs services,Posted,1,224209.1,TRUE
PH01,5100058488,TXN158488A,28-07-2023,AB,400100,VND_SALES_D,CC_SAL_671,Sales,203342.78,EUR,Invoice 4077 - City Labs services,Posted,1.1,223677.05800000002,TRUE
US02,5100002398,PM102398,14-04-2020,AB,150100,VND_GEN_5,CC_OPS_640,IT,223511.79,USD,CapEx - Lab gear ref 79348,Posted,1,223511.79,TRUE
US02,5100006124,PM106124X,20-06-2019,KR,400100,VND_SALES_B,CC_IT_174,Sales,223355.86,USD,Invoice 3377 - City Labs services,Posted,1,223355.86,TRUE
US02,5100054733,TR154733B,25-09-2021,KR,150300,VND_GEN_5,CC_FIN_344,IT,222601.08,USD,NO_DESCRIPTION,Pending,1,222601.08,TRUE
PH01,5100019828,TR119828B,23-12-2022,KR,410000,VND_SALES_A,CC_OPS_529,Sales,177632.86,GBP,Invoice 1292 - HealthLine Partners services,Posted,1.25,222041.07499999998,TRUE
SG04,5100052514,TR152514X,12-10-2021,KR,400200,VND_SALES_B,CC_OPS_158,Sales,298616.02,SGD,Invoice 7251 - Metro Health services,Pending,0.74,220975.8548,TRUE
US02,5100049776,TR149776B,13-04-2020,KA,400100,VND_SALES_C,CC_OPS_843,Sales,220878.22,USD,Invoice 1975 - HealthLine Partners services,Posted,1,220878.22,TRUE
SG04,5100018615,PM118615X,28-10-2021,SA,400100,VND_SALES_D,CC_FIN_562,Sales,298300.74,SGD,Invoice 5499 - HealthLine Partners services,Posted,0.74,220742.5476,TRUE
US02,5100003041,JV103041B,02-06-2020,RV,420500,VND_SALES_C,CC_SAL_562,Sales,220312.12,USD,Invoice 7853 - HealthLine Partners services,Posted,1,220312.12,TRUE
US02,5100020576,TR120576A,30-01-2021,KR,400200,VND_SALES_D,CC_SAL_852,Sales,220243.21,USD,Invoice 6949 - ClinicPlus services,Posted,1,220243.21,TRUE
IN03,5100064987,TXN164987,22-09-2020,SA,200100,VND_GEN_1,CC_SAL_740,Finance,17534934.86,INR,Accrual posting - month end ref 1150,Posted,0.0125,219186.6858,TRUE
US02,5100027523,JV127523B,29-12-2022,SA,410000,VND_GEN_2,CC_PRC_595,Finance,218878.18,USD,Invoice 8223 - Hospital Group A services,Posted,1,218878.18,TRUE
PH01,5100066482,TR166482B,08-02-2022,KA,400200,VND_SALES_D,CC_PRC_660,Sales,198577.25,EUR,Invoice 5490 - Metro Health services,Posted,1.1,218434.975,TRUE
US02,5100019582,TR119582B,23-11-2023,RV,410000,VND_SALES_C,CC_OPS_644,Sales,217719.66,USD,Invoice 1821 - City Labs services,Posted,1,217719.66,TRUE
US02,5100053355,JV153355B,16-03-2023,KR,410000,VND_GEN_4,CC_PRC_581,Finance,217642.86,USD,Invoice 5851 - ClinicPlus services,Posted,1,217642.86,TRUE
PH01,5100051144,PM151144B,22-03-2019,SA,400100,VND_SALES_D,CC_OPS_825,Sales,197354.62,EUR,Invoice 6711 - Metro Health services,Posted,1.1,217090.08200000002,TRUE
US02,5100068879,TR168879,28-09-2023,SA,400200,VND_SALES_B,CC_PRC_368,Sales,216873.71,USD,Invoice 7908 - Wellness Co services,Posted,1,216873.71,TRUE
PH01,5100029692,PJ129692X,09-08-2022,KR,410000,VND_SALES_A,CC_FIN_899,Sales,173141.03,GBP,Invoice 2872 - ClinicPlus services,Pending,1.25,216426.2875,TRUE
SG04,5100006385,PM106385A,25-04-2023,KA,200100,VND_GEN_5,CC_FIN_415,Finance,288971.47,SGD,Accrual posting - month end ref 9595,Pending,0.74,213838.88779999997,TRUE
US02,5100069467,TR169467A,05-03-2020,RV,410000,VND_SALES_A,CC_FIN_258,Sales,213308.08,USD,Invoice 8566 - ClinicPlus services,Posted,1,213308.08,TRUE
US02,5100020109,TXN120109A,04-09-2020,KR,410000,VND_SALES_B,CC_PRC_165,Sales,212280.78,USD,Invoice 3251 - City Labs services,Posted,1,212280.78,TRUE
US02,5100023194,TXN123194,09-04-2021,RV,400100,VND_SALES_C,CC_OPS_227,Sales,211584.74,USD,Invoice 5018 - City Labs services,Posted,1,211584.74,TRUE
IN03,5100065985,PM165985,31-01-2023,SA,150100,VND_GEN_1,CC_FIN_695,IT,16912911.77,INR,CapEx - Lab gear ref 94179,Posted,0.0125,211411.39712500002,TRUE
IN03,5100015777,PM115777B,28-06-2023,KR,400100,VND_SALES_B,CC_PRC_203,Sales,16893201.27,INR,Invoice 6126 - Hospital Group A services,Pending,0.0125,211165.0159,TRUE
US02,5100024848,JV124848A,28-10-2019,KR,400100,VND_SALES_B,CC_FIN_707,Sales,211074.85,USD,Invoice 4470 - ClinicPlus services,Posted,1,211074.85,TRUE
SG04,5100038905,PM138905,31-05-2022,SA,400100,VND_SALES_D,CC_PRC_755,Sales,284721.24,SGD,Invoice 3947 - Hospital Group A services,Posted,0.74,210693.7176,TRUE
SG04,5100033854,PJ133854X,18-10-2019,AB,410000,VND_SALES_C,CC_FIN_969,Sales,284045.35,SGD,Invoice 5820 - Hospital Group A services,Posted,0.74,210193.55899999998,TRUE
US02,5100023602,TR123602A,25-03-2019,KR,420500,VND_SALES_C,CC_OPS_797,Sales,210165.8,USD,Invoice 1816 - Wellness Co services,Posted,1,210165.8,TRUE
US02,5100027338,TXN127338B,18-06-2019,KA,400100,VND_SALES_D,CC_PRC_362,Sales,209934.84,USD,Invoice 6423 - Metro Health services,Posted,1,209934.84,TRUE
PH01,5100051887,JV151887X,18-09-2020,RV,200100,VND_GEN_3,CC_FIN_780,Operations,167931.9,GBP,Accrual posting - month end ref 911,Posted,1.25,209914.875,TRUE
US02,5100016315,TR116315,31-05-2021,SA,410000,VND_SALES_B,CC_IT_875,Sales,208808.58,USD,Invoice 5291 - Metro Health services,Posted,1,208808.58,TRUE
PH01,5100016236,JV116236,27-04-2023,RV,410000,VND_SALES_A,CC_SAL_326,Sales,189405.89,EUR,Invoice 8874 - ClinicPlus services,Posted,1.1,208346.47900000002,TRUE
SG04,5100010633,TR110633,06-08-2019,AB,400100,VND_SALES_C,CC_FIN_961,Sales,281331.93,SGD,Invoice 4406 - Hospital Group A services,Posted,0.74,208185.6282,TRUE
PH01,5100006277,JV106277X,17-06-2022,SA,410000,VND_SALES_B,CC_SAL_144,Sales,166481.59,GBP,Invoice 6559 - ClinicPlus services,Posted,1.25,208101.9875,TRUE
PH01,5100046711,TR146711B,24-04-2023,KR,420500,VND_SALES_B,CC_IT_630,Sales,188319.72,EUR,Invoice 8042 - Metro Health services,Posted,1.1,207151.692,TRUE
US02,5100028263,PM128263A,20-05-2023,KA,400100,VND_SALES_B,CC_FIN_452,Sales,206535.97,USD,Invoice 6591 - Wellness Co services,Posted,1,206535.97,TRUE
PH01,5100008795,TXN108795,21-12-2022,KR,410000,VND_GEN_3,CC_IT_196,Finance,186956.62,EUR,Invoice 4803 - Hospital Group A services,Posted,1.1,205652.282,TRUE
PH01,5100069519,TR169519A,06-04-2021,SA,410000,VND_SALES_D,CC_IT_819,Sales,164057.18,GBP,Invoice 4454 - Hospital Group A services,Posted,1.25,205071.47499999998,TRUE
PH01,5100021687,TXN121687A,14-02-2022,SA,410000,VND_SALES_C,CC_OPS_536,Sales,163754.42,GBP,Invoice 5602 - Wellness Co services,Reversed,1.25,204693.02500000002,TRUE
IN03,5100003806,JV103806X,07-09-2020,SA,400200,VND_SALES_D,CC_OPS_928,Sales,16360342.54,INR,Invoice 4651 - Metro Health services,Posted,0.0125,204504.2818,TRUE
US02,5100048621,TXN148621A,24-05-2019,SA,420500,VND_SALES_A,CC_OPS_693,Sales,204488.39,USD,Invoice 6096 - Wellness Co services,Pending,1,204488.39,TRUE
US02,5100060119,PJ160119,04-09-2020,KR,410000,VND_SALES_A,CC_OPS_519,Sales,204471.69,USD,Invoice 9142 - Wellness Co services,Posted,1,204471.69,TRUE
IN03,5100052366,PM152366A,28-11-2021,SA,420500,VND_SALES_B,CC_OPS_130,Sales,16357633.22,INR,Invoice 8853 - HealthLine Partners services,Posted,0.0125,204470.41525000002,TRUE
SG04,5100049092,TR149092A,05-08-2022,SA,420500,VND_SALES_C,CC_PRC_396,Sales,275868.86,SGD,Invoice 5454 - Hospital Group A services,Pending,0.74,204142.9564,TRUE
PH01,5100024878,PM124878,09-08-2021,SA,410000,VND_SALES_D,CC_SAL_574,Sales,163210.43,GBP,Invoice 3234 - Wellness Co services,Posted,1.25,204013.03749999998,TRUE
US02,5100047924,TXN147924A,15-10-2020,KR,420500,VND_SALES_D,CC_OPS_425,Sales,203955.84,USD,Invoice 8655 - Metro Health services,Posted,1,203955.84,TRUE
US02,5100034077,PM134077B,28-02-2021,KR,150100,VND_PROC_B,CC_IT_868,Procurement,203017.33,USD,CapEx - Vehicle ref 45166,Posted,1,203017.33,TRUE
SG04,5100049508,PJ149508A,27-05-2022,AB,420500,VND_SALES_A,CC_OPS_993,Sales,273881.53,SGD,Invoice 2246 - Metro Health services,Posted,0.74,202672.3322,TRUE
US02,5100008317,JV108317A,29-06-2021,SA,400200,VND_SALES_B,CC_PRC_376,Sales,202107.76,USD,Invoice 7512 - Wellness Co services,Posted,1,202107.76,TRUE
US02,5100016692,TXN116692A,14-12-2020,KR,200100,INTERNAL,CC_SAL_101,Finance,202026.7,USD,Accrual posting - month end ref 2403,Posted,1,202026.7,TRUE
PH01,5100049586,TR149586,14-05-2020,KR,200200,VND_GEN_1,CC_PRC_897,Finance,183343.01,EUR,Accrual posting - month end ref 7875,Posted,1.1,201677.31100000002,TRUE
US02,5100065816,TR165816A,29-01-2023,SA,420500,VND_SALES_C,CC_FIN_134,Sales,201186.68,USD,Invoice 2236 - HealthLine Partners services,Reversed,1,201186.68,TRUE
US02,5100062697,TXN162697A,26-10-2023,KR,420500,VND_SALES_D,CC_SAL_506,Sales,201010.86,USD,Invoice 6940 - Wellness Co services,Posted,1,201010.86,TRUE
PH01,5100025057,PM125057B,22-07-2019,KA,400100,VND_SALES_B,CC_FIN_416,Sales,160582.39,GBP,Invoice 6281 - City Labs services,Posted,1.25,200727.98750000002,TRUE
IN03,5100030139,PJ130139,02-12-2019,KA,400200,VND_SALES_D,CC_OPS_781,Sales,16054341.75,INR,Invoice 3202 - ClinicPlus services,Posted,0.0125,200679.2719,TRUE
US02,5100003615,TXN103615B,18-06-2020,KR,400100,VND_SALES_C,CC_SAL_670,Sales,200656.74,USD,Invoice 9636 - HealthLine Partners services,Posted,1,200656.74,TRUE
PH01,5100003814,TXN103814B,26-02-2019,KR,400100,VND_SALES_B,CC_FIN_870,Sales,160362.18,GBP,Invoice 5051 - HealthLine Partners services,Posted,1.25,200452.72499999998,TRUE
US02,5100052696,TXN152696B,01-10-2021,KR,420500,VND_SALES_C,CC_FIN_179,Sales,200280.19,USD,Invoice 1745 - ClinicPlus services,Posted,1,200280.19,TRUE
PH01,5100063779,TR163779,23-11-2021,KR,410000,VND_GEN_5,CC_FIN_911,Operations,181728.87,EUR,Invoice 9810 - Metro Health services,Pending,1.1,199901.757,TRUE
US02,5100020019,PJ120019X,21-06-2019,SA,400100,VND_SALES_B,CC_IT_626,Sales,199860.32,USD,Invoice 5127 - HealthLine Partners services,Pending,1,199860.32,TRUE
US02,5100043466,PM143466A,28-09-2023,KA,400100,VND_SALES_D,CC_PRC_909,Sales,199820.4,USD,Invoice 4880 - ClinicPlus services,Posted,1,199820.4,TRUE
PH01,5100009487,PJ109487B,28-02-2020,SA,400200,VND_SALES_C,CC_IT_935,Sales,159590.33,GBP,Invoice 5244 - Wellness Co services,Posted,1.25,199487.91249999998,TRUE
SG04,5100025184,PJ125184A,26-10-2022,SA,400100,VND_SALES_D,CC_FIN_392,Sales,269497.75,SGD,NO_DESCRIPTION,Posted,0.74,199428.335,TRUE
US02,5100056649,PM156649A,03-02-2020,KA,410000,VND_SALES_C,CC_IT_108,Sales,199401.95,USD,Invoice 8572 - City Labs services,Posted,1,199401.95,TRUE
IN03,5100044053,PJ144053A,08-05-2020,AB,400200,VND_SALES_A,CC_PRC_382,Sales,15946676.63,INR,Invoice 4054 - Metro Health services,Posted,0.0125,199333.45787500002,TRUE
PH01,5100036616,TR136616X,31-07-2020,KR,420500,VND_GEN_3,CC_FIN_563,Finance,181186.68,EUR,Invoice 5014 - ClinicPlus services,Posted,1.1,199305.348,TRUE
US02,5100042064,TXN142064A,01-03-2022,SA,410000,VND_SALES_C,CC_SAL_796,Sales,198589.94,USD,Invoice 7548 - Hospital Group A services,Posted,1,198589.94,TRUE
US02,5100022367,PM122367X,15-09-2023,RV,400100,VND_SALES_A,CC_PRC_925,Sales,198003.42,USD,Invoice 2966 - HealthLine Partners services,Posted,1,198003.42,TRUE
US02,5100039127,PJ139127B,11-07-2022,KR,420500,VND_SALES_A,CC_SAL_324,Sales,197741.65,USD,Invoice 7292 - ClinicPlus services,Posted,1,197741.65,TRUE
US02,5100030684,TR130684A,08-04-2019,SA,410000,VND_SALES_A,CC_FIN_639,Sales,197652.97,USD,Invoice 9866 - Wellness Co services,Posted,1,197652.97,TRUE
PH01,5100025796,JV125796X,03-02-2023,SA,200100,VND_GEN_2,CC_FIN_436,Finance,179109.94,EUR,Accrual posting - month end ref 624,Posted,1.1,197020.934,TRUE
IN03,5100048945,JV148945,30-08-2019,RV,400200,VND_SALES_B,CC_PRC_209,Sales,15739531.41,INR,Invoice 6919 - ClinicPlus services,Pending,0.0125,196744.1426,TRUE
US02,5100038305,PJ138305,08-08-2022,KR,410000,VND_SALES_D,CC_FIN_648,Sales,196662.3,USD,Invoice 1871 - Wellness Co services,Posted,1,196662.3,TRUE
SG04,5100031520,TR131520A,15-12-2023,KR,410000,VND_SALES_C,CC_IT_953,Sales,265732.66,SGD,Invoice 6729 - Metro Health services,Posted,0.74,196642.16839999997,TRUE
PH01,5100063126,TXN163126B,09-11-2021,KR,400100,VND_SALES_C,CC_IT_772,Sales,178617.24,EUR,Invoice 8000 - ClinicPlus services,Posted,1.1,196478.964,TRUE
IN03,5100000612,PJ100612B,18-10-2021,AB,400200,VND_SALES_C,CC_PRC_302,Sales,15633689.17,INR,Invoice 7608 - Metro Health services,Pending,0.0125,195421.11462500002,TRUE
US02,5100057857,PJ157857B,27-10-2023,KR,150200,VND_GEN_5,CC_PRC_975,Operations,194953.08,USD,CapEx - Vehicle ref 37767,Pending,1,194953.08,TRUE
IN03,5100040406,TR140406A,22-06-2022,KR,400100,VND_SALES_B,CC_SAL_718,Sales,15570760.74,INR,Invoice 8501 - City Labs services,Posted,0.0125,194634.5093,TRUE
US02,5100014321,PJ114321B,26-05-2022,SA,410000,VND_SALES_A,CC_SAL_282,Sales,194243.14,USD,Invoice 8149 - Wellness Co services,Posted,1,194243.14,TRUE
US02,5100016014,JV116014B,28-03-2023,KA,410000,VND_SALES_C,CC_PRC_534,Sales,193886.69,USD,Invoice 4373 - Hospital Group A services,Posted,1,193886.69,TRUE
US02,5100044565,JV144565,02-05-2023,KR,410000,VND_SALES_B,CC_SAL_467,Sales,193673.36,USD,Invoice 8544 - Wellness Co services,Posted,1,193673.36,TRUE
IN03,5100027168,TR127168X,31-12-2020,KR,150300,VND_GEN_1,CC_OPS_402,IT,15482932.93,INR,CapEx - Servers ref 63860,Posted,0.0125,193536.6616,TRUE
IN03,5100051325,TXN151325A,25-10-2021,KA,150200,VND_GEN_2,CC_OPS_756,IT,15476104.81,INR,CapEx - MRI equipment ref 37783,Posted,0.0125,193451.31012500002,TRUE
SG04,5100013458,TR113458A,29-11-2019,KA,400100,VND_SALES_B,CC_OPS_900,Sales,261341.98,SGD,Invoice 4469 - Wellness Co services,Pending,0.74,193393.0652,TRUE
